SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6087","NG/G","HEPTACHLOR EPOXIDE (B)","HEPTACHLOR ÉPOXYDE (B)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6125","NG/G","HEPTACHLOR EPOXIDE (ISOMER A)","HEPTACHLORE ÉPOXYDE (ISOMÈRE A)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6084","NG/G","HEXACHLOROBENZENE","HEXACHLOROBENZÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6126","NG/G","HEXACHLOROBUTADIENE","HEXACHLOROBUTADIÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6127","NG/G","HEXACHLOROCYCLOPENTADIENE","HEXACHLOROCYCLOPENTADIÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6660","NG/G","INDENE","INDÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","30.5","2.5","","6637","NG/G","INDENO(1,2,3-C,D)PYRENE","INDÉNO(1,2,3-C,D)PYRÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","36500","50","50","103206","µG/G","IRON TOTAL RECOVERABLE","FER RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","35.3","0.05","0.05","103193","µG/G","LANTHANUM TOTAL RECOVERABLE","LANTHANE RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","21.1","0.1","0.1","103197","µG/G","LEAD TOTAL RECOVERABLE","PLOMB RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","29.3","0.2","0.2","103194","µG/G","LITHIUM TOTAL RECOVERABLE","LITHIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","12400","50","50","103213","µG/G","MAGNESIUM TOTAL RECOVERABLE","MAGNÉSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","1620","5","5","103207","µG/G","MANGANESE TOTAL RECOVERABLE","MANGANÈSE RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","0.051","0.001","0.001","109459","MG/KG","MERCURY TOTAL","MERCURE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6091","NG/G","MIREX","MIREX","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","0.5","0.5","0.5","103195","µG/G","MOLYBDENUM TOTAL RECOVERABLE","MOLYBDÈNE RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","4.47","2.5","","6639","NG/G","NAPHTHALENE","NAPHTALÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","47.7","0.5","0.5","103196","µG/G","NICKEL  TOTAL RECOVERABLE","NICKEL  RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","0.05","0.05","0.05","103729","µG/G","NIOBIUM TOTAL RECOVERABLE","NIOBIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","0.22","","","7912","%","NITROGEN PARTICULATE ORGANIC","AZOTE ORGANIQUE PARTICULAIRE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6135","NG/G","O,P'-DDD (MITOTANE) (2,4'-DDD)","O,P'-DDD (MITOTANE) (2,4'-DDD)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6136","NG/G","O,P'-DDE (2,4'-DDE)","O,P'-DDE (2,4'-DDE)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6137","NG/G","O,P'-DDT (2,4'-DDT)","O,P'-DDT (2,4'-DDT)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6128","NG/G","OCTACHLOROSTYRENE","OCTACHLOROSTYRÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6129","NG/G","OXYCHLORDANE","OXYCHLORDANE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6139","NG/G","P,P'-DDE (4,4'-DDE)","P,P'-DDE (4,4'-DDE)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6140","NG/G","P,P'-DDT (4,4'-DDT)","P,P'-DDT (4,4'-DDT)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6138","NG/G","P,P'-DICHLORODIPHENYL DICHLOROETHANE (P,P'-DDD) OR 1,2-DIPHENYL TETRACHLOROETHANE (4,4'-DDD)","P,P'-DICHLORODIPHÉNYL DICHLOROÉTHANE (P,P'-DDD) OU 1,2-DIPHÉNYL TÉTRACHLOROÉTHANE (4,4'-DDD)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6095","NG/G","P,P'-METHOXYCHLOR (METHOXYCHLOR)","P,P'-MÉTHOXYCHLORE (MÉTHOXYCHLORE)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","0.21","0.02","0.02","103738","µG/G","PALLADIUM TOTAL RECOVERABLE","PALLADIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","71.7","","","110578","%","PCB 103","BPC 103","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","7074","NG/G","PCB 138","BPC 138","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","107","","","110579","%","PCB 198","BPC 198","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6130","NG/G","PENTACHLOROANISOLE","PENTACHLOROANISOLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6131","NG/G","PENTACHLOROBENZENE","PENTACHLOROBENZÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","23.7","5","","6661","NG/G","PERYLENE","PÉRYLÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","14.7","2.5","","6640","NG/G","PHENANTHRENE","PHÉNANTHRÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","736","10","10","103208","µG/G","PHOSPHORUS TOTAL RECOVERABLE","PHOSPHORE RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","0.01","0.01","0.01","103730","µG/G","PLATINUM TOTAL RECOVERABLE","PLATINE TOTAL RÉCUPÉRABLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6623","NG/G","P-NAPHTHALENE","P-NAPHTALÈNE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","10500","500","500","103215","µG/G","POTASSIUM TOTAL RECOVERABLE","POTASSIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","93.5","0","","6671","%","PYRENE-D10","PYRÈNE-D10","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","0.002","0.002","0.002","103739","µG/G","RHODIUM TOTAL RECOVERABLE","RHODIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","61.5","0.1","0.1","103198","µG/G","RUBIDIUM TOTAL RECOVERABLE","RUBIDIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1","1","1","103731","µG/G","SELENIUM TOTAL RECOVERABLE","SÉLÉNIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","1300","500","500","103214","µG/G","SODIUM TOTAL RECOVERABLE","SODIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","46","1","1","103209","µG/G","STRONTIUM TOTAL RECOVERABLE","STRONTIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","524","20","20","103744","µG/G","SULPHUR TOTAL RECOVERABLE","SOUFRE TOTAL RÉCUPÉRABLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","0.357","0.005","0.005","103200","µG/G","THALLIUM TOTAL RECOVERABLE","THALLIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6141","NG/G","TOTAL HEPTACHLOROBIPHENYLS (PCB 170-193)","HEPTACHLOROBIPHÉNYLES TOTAUX (BPC 170-193)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6142","NG/G","TOTAL HEXACHLOROBIPHENYLS (PCB 128-169)","HEXACHLOROBIPHÉNYLES TOTAUX (BPC 128-169)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6143","NG/G","TOTAL NONACHLOROBIPHENYLS (PCB 206-208)","NONACHLOROBIPHÉNYLES TOTAUX (BPC 206-208)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6144","NG/G","TOTAL OCTACHLOROBIPHENYLS (PCB 194-205)","OCTACHLOROBIPHÉNYLES TOTAUX (BPC 194-205)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","3.27","2.5","","6148","NG/G","TOTAL PCBS","BPC TOTAUX","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6145","NG/G","TOTAL PENTACHLOROBIPHENYLS (PCB 82-127)","PENTACHLOROBIPHÉNYLES TOTAUX (BPC 82-127)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6146","NG/G","TOTAL TETRACHLOROBIPHENYLS (PCB 40-81)","TÉTRACHLOROBIPHÉNYLES TOTAUX (BPC 40-81)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.5","2.5","","6147","NG/G","TOTAL TRICHLOROBIPHENYLS (PCB 16-39)","TRICHLOROBIPHÉNYLES TOTAUX (BPC 16-39)","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","1.25","1.25","","6089","NG/G","TRANS-NONACHLOR","TRANS-NONACHLOR","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03","<","0.02","0.02","0.02","103733","µG/G","TUNGSTEN TOTAL RECOVERABLE","TUNGSTÈNE TOTAL RÉCUPÉRABLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","1.67","0.01","0.01","103201","µG/G","URANIUM TOTAL RECOVERABLE","URANIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","64","1","1","103210","µG/G","VANADIUM TOTAL RECOVERABLE","VANADIUM RÉCUPÉRABLE TOTAL","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","20.9","0.1","0.1","103735","µG/G","YTTRIUM TOTAL RECOVERABLE","YTTRIUM TOTAL RÉCUPÉRABLE","P"
"ON02IG0248","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","101","2","2","103211","µG/G","ZINC TOTAL RECOVERABLE","ZINC RÉCUPÉRABLE TOTAL","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","4.15","2.57","","6642","NG/G","1,3-DIMETHYLNAPHTHALENE","1,3-DIMÉTHYLNAPHTALÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","6643","NG/G","1-CHLORONAPHTHALENE","1-CHLORONAPHTALÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","3.29","2.57","","6644","NG/G","1-METHYLNAPHTHALENE","1-MÉTHYLNAPHTALÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","2.8","2.57","","6645","NG/G","1-METHYLPHENANTHRENE","1-MÉTHYLPHÉNANTHRÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","6646","NG/G","1-NITROPYRENE","1-NITROPYRÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7092","NG/G","2,2',3,3',4,4',5,5',6-NONACHLOROBIPHENYL (PCB 206)","2,2',3,3',4,4',5,5',6-NONACHLOROBIPHÉNYLE (BPC 206)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7088","NG/G","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHENYL (PCB 194)","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHÉNYLE (BPC 194)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7089","NG/G","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHENYL (PCB 195)","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHÉNYLE (BPC 195)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7081","NG/G","2,2',3,3',4,4',5-HEPTACHLOROBIPHENYL (PCB 170)","2,2',3,3',4,4',5-HEPTACHLOROBIPHÉNYLE (BPC 170)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7082","NG/G","2,2',3,3',4,4',6-HEPTACHLOROBIPHENYL (PCB 171)","2,2',3,3',4,4',6-HEPTACHLOROBIPHÉNYLE (BPC 171)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7093","NG/G","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHENYL (PCB 208)","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHÉNYLE (BPC 208)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","75.1","2.57","","7101","%","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHENYL-13C12 (CONGENER BZ NO. 208)","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 208)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7090","NG/G","2,2',3,3',4,5,5',6'-OCTACHLOROBIPHENYL (PCB 199)","2,2',3,3',4,5,5',6'-OCTACHLOROBIPHÉNYLE (BPC 199)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7083","NG/G","2,2',3,3',4,5',6'-HEPTACHLOROBIPHENYL (PCB 177)","2,2',3,3',4,5',6'-HEPTACHLOROBIPHÉNYLE (BPC 177)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7073","NG/G","2,2',3,3',4,6'-HEXACHLOROBIPHENYL (PCB 132)","2,2',3,3',4,6'-HEXACHLOROBIPHÉNYLE (BPC 132)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7064","NG/G","2,2',3,3',4-PENTACHLOROBIPHENYL (PCB 82)","2,2',3,3',4-PENTACHLOROBIPHÉNYLE (BPC 82)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","106","2.57","","7099","%","2,2',3,3',5,5',6-HEPTACHLOROBIPHENYL-13C12 (CONGENER BZ NO .178)","2,2',3,3',5,5',6-HEPTACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 178)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7084","NG/G","2,2',3,4,4',5,5'-HEPTACHLOROBIPHENYL (PCB 180)","2,2',3,4,4',5,5'-HEPTACHLOROBIPHÉNYLE (BPC 180)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7085","NG/G","2,2',3,4,4',5',6-HEPTACHLOROBIPHENYL (PCB 183)","2,2',3,4,4',5',6-HEPTACHLOROBIPHÉNYLE (BPC 183)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7086","NG/G","2,2',3,4',5,5',6-HEPTACHLOROBIPHENYL (PCB 187)","2,2',3,4',5,5',6-HEPTACHLOROBIPHÉNYLE (PCB 187)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7075","NG/G","2,2',3,4',5',6-HEXACHLOROBIPHENYL (PCB 149)","2,2',3,4',5',6-HEXACHLOROBIPHÉNYLE (BPC 149)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7065","NG/G","2,2',3,4,5'-PENTACHLOROBIPHENYL (PCB 87)","2,2',3,4,5'-PENTACHLOROBIPHÉNYLE (BPC 87)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7076","NG/G","2,2',3,5,5',6-HEXACHLOROBIPHENYL (PCB 151)","2,2',3,5,5',6-HEXACHLOROBIPHÉNYLE (BPC 151)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7066","NG/G","2,2',3,5',6-PENTACHLOROBIPHENYL (PCB 95)","2,2',3,5',6-PENTACHLOROBIPHÉNYLE (BPC 95)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7059","NG/G","2,2',3,5'-TETRACHLOROBIPHENYL (PCB 44)","2,2',3,5'-TÉTRACHLOROBIPHÉNYLE (BPC 44)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7077","NG/G","2,2',4,4',5,5'-HEXACHLOROBIPHENYL (PCB 153)","2,2',4,4',5,5'-HEXACHLOROBIPHÉNYLE (BPC 153)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","103","2.57","","7098","%","2,2',4,4',5,5'-HEXACHLOROBIPHENYL-13C12 (CONGENER BZ NO. 153)","2,2',4,4',5,5'-HEXACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 153)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7067","NG/G","2,2',4,4',5-PENTACHLOROBIPHENYL (PCB 99)","2,2',4,4',5-PENTACHLOROBIPHÉNYLE (BPC 99)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7068","NG/G","2,2',4,5,5'-PENTACHLOROBIPHENYL (PCB 101)","2,2',4,5,5'-PENTACHLOROBIPHÉNYLE (BPC 101)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7060","NG/G","2,2',4,5'-TETRACHLOROBIPHENYL (PCB 49)","2,2',4,5'-TÉTRACHLOROBIPHÉNYLE (BPC 49)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7054","NG/G","2,2',4-TRICHLOROBIPHENYL (PCB 17)","2,2',4-TRICHLOROBIPHÉNYLE (BPC 17)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7061","NG/G","2,2',5,5'-TETRACHLOROBIPHENYL (PCB 52)","2,2',5,5'-TÉTRACHLOROBIPHÉNYLE (BPC 52)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","91.1","2.57","","7096","%","2,2',5,5'-TETRACHLOROBIPHENYL-13C12 (CONGENER BZ NO. 52)","2,2',5,5'-TÉTRACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 52)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7055","NG/G","2,2',5-TRICHLOROBIPHENYL (PCB 18)","2,2',5-TRICHLOROBIPHÉNYLE (BPC 18)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7072","NG/G","2,2'3,3',4,4'-HEXACHLOROBIPHENYL (PCB 128)","2,2'3,3',4,4'-HEXACHLOROBIPHÉNYLE (BPC 128)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7091","NG/G","2,3,3',4,4',5,5',6-OCTACHLOROBIPHENYL (PCB 205)","2,3,3',4,4',5,5',6-OCTACHLOROBIPHÉNYLE (BPC 205)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7087","NG/G","2,3,3',4,4',5',6-HEPTACHLOROBIPHENYL (PCB 191)","2,3,3',4,4',5',6-HEPTACHLOROBIPHÉNYLE (BPC 191)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7078","NG/G","2,3,3',4,4',5-HEXACHLOROBIPHENYL (PCB 156)","2,3,3',4,4',5-HEXACHLOROBIPHÉNYLE (BPC 156)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7079","NG/G","2,3,3',4,4',6-HEXACHLOROBIPHENYL (PCB 158)","2,3,3',4,4',6-HEXACHLOROBIPHÉNYLE (BPC 158)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7070","NG/G","2,3,3',4',6-PENTACHLOROBIPHENYL (PCB 110)","2,3,3',4',6-PENTACHLOROBIPHÉNYLE (BPC 110)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","101","2.57","","7097","%","2,3,3',5,5'-PENTACHLOROBIPHENYL-13C12 (CONGENER BZ NO. 111)","2,3,3',5,5'-PENTACHLOROBIPHÉNYLE-13C12 (CONGÉNÈRE BZ NO. 111)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7069","NG/G","2,3,3'4,4'-PENTACHLOROBIPHENYL (PCB 105)","2,3,3'4,4'-PENTACHLOROBIPHÉNYLE (BPC 105)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7071","NG/G","2,3',4,4',5-PENTACHLOROBIPHENYL (PCB 118)","2,3',4,4',5-PENTACHLOROBIPHÉNYLE (PCB 118)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7062","NG/G","2,3',4',5-TETRACHLOROBIPHENYL (PCB 70)","2,3',4',5-TÉTRACHLOROBIPHÉNYLE (BPC 70)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7058","NG/G","2,3',4'-TRICHLOROBIPHENYL (PCB 33)","2,3',4'-TRICHLOROBIPHÉNYLE (BPC 33)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","6647","NG/G","2,3,5-TRIMETHYLNAPHTHALENE","2,3,5-TRIMÉTHYLNAPHTALÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7063","NG/G","2,4,4',5-TETRACHLOROBIPHENYL (PCB 74)","2,4,4',5-TÉTRACHLOROBIPHÉNYLE (BPC 74)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7056","NG/G","2,4,4'-TRICHLOROBIPHENYL (PCB 28)","2,4,4'-TRICHLOROBIPHÉNYLE (BPC 28)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","91.5","2.57","","7095","%","2,4,4'-TRICHLOROBIPHENYL-13C12 (CONGENER BZ NO. 28)","2,4,4'-TRICHLOROBIPHÉNYL-13C12 (CONGÉNÈRE BZ NO. 28)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7057","NG/G","2,4',5-TRICHLOROBIPHENYL (PCB 31)","2,4',5-TRICHLOROBIPHÉNYLE (BPC 31)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","6648","NG/G","2-CHLORONAPHTHALENE","2-CHLORONAPHTALÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","5.14","5.14","","6666","NG/G","2-METHYLCHRYSENE","2-MÉTHYLCHRYSÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","2.88","2.57","","6649","NG/G","2-METHYLFLUORANTHENE","2-MÉTHYLFLUORANTHÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","4.58","2.57","","6650","NG/G","2-METHYLNAPHTHALENE","2-MÉTHYLNAPHTALÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","104","0","","6667","%","2-METHYLNAPHTHALENE-D10","2-MÉTHYLNAPHTALÈNE-D10","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","7080","NG/G","3,3',4,4',5,5'-HEXACHLOROBIPHENYL (PCB 169)","3,3',4,4',5,5'-HEXACHLOROBIPHÉNYLE (BPC 169)","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","6638","NG/G","3-METHYLCHOLANTHRENE","3-MÉTHYLCHOLANTHRÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03"," ","5.85","2.57","","6651","NG/G","3-METHYLCHRYSENE","3-MÉTHYLCHRYSÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","7.71","7.71","","6653","NG/G","4-METHYLCHRYSENE/6-METHYLCHRYSENE","4-MÉTHYLCHRYSÈNE/6-MÉTHYLCHRYSÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","6652","NG/G","5-METHYLCHRYSENE","5-MÉTHYLCHRYSÈNE","P"
"ON02IG0249","2017-09-19 12:00","S.SURFACE","0","-0.03","<","2.57","2.57","","6654","NG/G","7H-DIBENZO(C,G)CARBAZOLE","7H-DIBENZO(C,G)CARBAZOLE","P"
